Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,46,12,P:System.Windows.Controls.MenuItem.Command,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Undo, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,46,12,T:System.Windows.Controls.MenuItem,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Undo, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,46,12,M:System.Windows.Controls.MenuItem.#ctor,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Undo, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,46,12,T:System.Windows.Controls.ItemCollection,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Undo, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,46,12,P:System.Windows.Controls.ItemsControl.Items,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Undo, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,46,12,M:System.Windows.Controls.ItemCollection.Add(System.Object),,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Undo, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,45,12,T:System.Windows.Controls.Separator,,,,,menu.Items.Add(new Separator());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,45,12,M:System.Windows.Controls.Separator.#ctor,,,,,menu.Items.Add(new Separator());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,45,12,T:System.Windows.Controls.ItemCollection,,,,,menu.Items.Add(new Separator());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,45,12,P:System.Windows.Controls.ItemsControl.Items,,,,,menu.Items.Add(new Separator());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,45,12,M:System.Windows.Controls.ItemCollection.Add(System.Object),,,,,menu.Items.Add(new Separator());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,44,12,T:System.Windows.IInputElement,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Delete, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,44,12,P:System.Windows.Controls.MenuItem.CommandTarget,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Delete, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,44,12,T:System.Windows.Input.ApplicationCommands,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Delete, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,44,12,T:System.Windows.Input.RoutedUICommand,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Delete, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,44,12,P:System.Windows.Input.ApplicationCommands.Delete,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Delete, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,44,12,P:System.Windows.Controls.MenuItem.Command,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Delete, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,44,12,T:System.Windows.Controls.MenuItem,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Delete, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,44,12,M:System.Windows.Controls.MenuItem.#ctor,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Delete, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,44,12,T:System.Windows.Controls.ItemCollection,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Delete, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,44,12,P:System.Windows.Controls.ItemsControl.Items,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Delete, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,44,12,M:System.Windows.Controls.ItemCollection.Add(System.Object),,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Delete, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,43,12,T:System.Windows.IInputElement,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Paste, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,43,12,P:System.Windows.Controls.MenuItem.CommandTarget,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Paste, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,43,12,T:System.Windows.Input.ApplicationCommands,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Paste, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,43,12,T:System.Windows.Input.RoutedUICommand,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Paste, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,43,12,P:System.Windows.Input.ApplicationCommands.Paste,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Paste, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,43,12,P:System.Windows.Controls.MenuItem.Command,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Paste, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,43,12,T:System.Windows.Controls.MenuItem,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Paste, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,43,12,M:System.Windows.Controls.MenuItem.#ctor,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Paste, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,43,12,T:System.Windows.Controls.ItemCollection,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Paste, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,43,12,P:System.Windows.Controls.ItemsControl.Items,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Paste, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,43,12,M:System.Windows.Controls.ItemCollection.Add(System.Object),,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Paste, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,42,12,T:System.Windows.IInputElement,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Copy, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,42,12,P:System.Windows.Controls.MenuItem.CommandTarget,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Copy, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,42,12,T:System.Windows.Input.ApplicationCommands,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Copy, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,42,12,T:System.Windows.Input.RoutedUICommand,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Copy, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,42,12,P:System.Windows.Input.ApplicationCommands.Copy,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Copy, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,42,12,P:System.Windows.Controls.MenuItem.Command,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Copy, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,42,12,T:System.Windows.Controls.MenuItem,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Copy, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,42,12,M:System.Windows.Controls.MenuItem.#ctor,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Copy, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,42,12,T:System.Windows.Controls.ItemCollection,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Copy, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,42,12,P:System.Windows.Controls.ItemsControl.Items,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Copy, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,42,12,M:System.Windows.Controls.ItemCollection.Add(System.Object),,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Copy, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,41,12,T:System.Windows.IInputElement,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Cut, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,41,12,P:System.Windows.Controls.MenuItem.CommandTarget,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Cut, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,41,12,T:System.Windows.Input.ApplicationCommands,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Cut, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,41,12,T:System.Windows.Input.RoutedUICommand,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Cut, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,41,12,P:System.Windows.Input.ApplicationCommands.Cut,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Cut, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,41,12,P:System.Windows.Controls.MenuItem.Command,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Cut, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,41,12,T:System.Windows.Controls.MenuItem,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Cut, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,41,12,M:System.Windows.Controls.MenuItem.#ctor,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Cut, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,41,12,T:System.Windows.Controls.ItemCollection,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Cut, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,41,12,P:System.Windows.Controls.ItemsControl.Items,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Cut, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,41,12,M:System.Windows.Controls.ItemCollection.Add(System.Object),,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.Cut, CommandTarget = Target });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,40,12,T:System.Windows.Controls.Separator,,,,,menu.Items.Add(new Separator());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,40,12,M:System.Windows.Controls.Separator.#ctor,,,,,menu.Items.Add(new Separator());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,40,12,T:System.Windows.Controls.ItemCollection,,,,,menu.Items.Add(new Separator());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,40,12,P:System.Windows.Controls.ItemsControl.Items,,,,,menu.Items.Add(new Separator());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,40,12,M:System.Windows.Controls.ItemCollection.Add(System.Object),,,,,menu.Items.Add(new Separator());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LiveSPICE\LiveSPICE.csproj,File,LiveSPICE\Controls\Editor\SelectionTool.cs,39,12,T:System.Windows.IInputElement,,,,,"menu.Items.Add(new MenuItem() { Command = ApplicationCommands.SelectAll, CommandTarget = Target });"
